"Stec ID","Trace ID"
"134585","P,T"
"134586","P,T"
"134587","P,T"
"134588","P,T"
"134589","P,T"
"134594","P,T"
"134595","P,T"
"134596","P,T"
"134597","P,T"
"134598","P,T"
"134609","P,T"
"134651","P,T"
"134652","P,T"
"134657","P,T"
"134665","P,T"
"134666","P,T"
"134667","P,T"
"134683","P,T"
"134684","P,T"
"134685","P,T"
"134686","P,T"
"134687","P,T"
"134688","P,T"
"134748","P,T"
"134876","P,T"
"134891","P,T"
"134892","P,T"
"134922","P,T"
"134923","P,T"
"134942","P,T"
"135016","P,T"
"135614","P,T"
"135615","P,T"
"135616","P,T"
"135617","P,T"
"135618","P,T"
"135619","P,T"
"135620","P,T"
"134582","P,T"
"134583","P,T"
"134590","P,T"
"134591","P,T"
"134619","P,T"
"134620","P,T"
"134621","P,T"
"134622","P,T"
"134623","P,T"
"134624","P,T"
"134625","P,T"
"134626","P,T"
"134627","P,T"
"134628","P,T"
"134653","P,T"
"134654","P,T"
"134655","P,T"
"134656","P,T"
"134658","P,T"
"134659","P,T"
"134660","P,T"
"134661","P,T"
"134668","P,T"
"134669","P,T"
"134670","P,T"
"134671","P,T"
"134689","P,T"
"134690","P,T"
"134691","P,T"
"134704","P,T"
"134893","P,T"
"135068","P,T"
"135069","P,T"
"135070","P,T"
"135621","P,T"
"135622","P,T"
"135623","P,T"
"134633","P,T"
"134634","P,T"
"134635","P,T"
"134636","P,T"
"134637","P,T"
"134638","P,T"
"134639","P,T"
"134640","P,T"
"134641","P,T"
"134642","P,T"
"134643","P,T"
"134644","P,T"
"134674","P,T"
"134675","P,T"
"134676","P,T"
"134692","P,T"
"134693","P,T"
"134694","P,T"
"134695","P,T"
"134696","P,T"
"134697","P,T"
"134698","P,T"
"134699","P,T"
"134700","P,T"
"134701","P,T"
"134702","P,T"
"134703","P,T"
"134705","P,T"
"134706","P,T"
"134715","P,T"
"134716","P,T"
"134717","P,T"
"134718","P,T"
"134719","P,T"
"134720","P,T"
"134721","P,T"
"134731","P,T"
"134732","P,T"
"134743","P,T"
"134764","P,T"
"134812","P,T"
"134813","P,T"
"134814","P,T"
"134894","P,T"
"134895","P,T"
"134903","P,T"
"134943","P,T"
"135017","P,T"
"135402","P,T"
"135403","P,T"
"135624","P,T"
"135625","P,T"
"135626","P,T"
"135627","P,T"
"135953","P,T"
"135961","P,T"
"136077","P,T"
"136078","P,T"
"136079","P,T"
"136230","P,T"
"136232","P,T"
"136233","P,T"
"136235","P,T"
"134677","P,T"
"134678","P,T"
"134708","P,T"
"134709","P,T"
"134722","P,T"
"134723","P,T"
"134724","P,T"
"134725","P,T"
"134726","P,T"
"134727","P,T"
"134728","P,T"
"134729","P,T"
"134730","P,T"
"134733","P,T"
"134734","P,T"
"134735","P,T"
"134736","P,T"
"134737","P,T"
"134738","P,T"
"134739","P,T"
"134740","P,T"
"134741","P,T"
"134742","P,T"
"134744","P,T"
"134745","P,T"
"134746","P,T"
"134749","P,T"
"134751","P,T"
"134752","P,T"
"134753","P,T"
"134754","P,T"
"134776","P,T"
"134777","P,T"
"134778","P,T"
"134782","P,T"
"134783","P,T"
"134784","P,T"
"134787","P,T"
"134815","P,T"
"134816","P,T"
"134879","P,T"
"134896","P,T"
"134904","P,T"
"134905","P,T"
"134984","P,T"
"134985","P,T"
"135018","P,T"
"135019","P,T"
"135071","P,T"
"135082","P,T"
"135083","P,T"
"135084","P,T"
"135210","P,T"
"135367","P,T"
"135405","P,T"
"135406","P,T"
"135407","P,T"
"135628","P,T"
"135629","P,T"
"135630","P,T"
"135631","P,T"
"135965","P,T"
"134707","P,T"
"134755","P,T"
"134756","P,T"
"134757","P,T"
"134758","P,T"
"134759","P,T"
"134760","P,T"
"134761","P,T"
"134762","P,T"
"134763","P,T"
"134765","P,T"
"134767","P,T"
"134768","P,T"
"134769","P,T"
"134770","P,T"
"134771","P,T"
"134772","P,T"
"134773","P,T"
"134774","P,T"
"134775","P,T"
"134780","P,T"
"134781","P,T"
"134785","P,T"
"134786","P,T"
"134788","P,T"
"134789","P,T"
"134790","P,T"
"134791","P,T"
"134799","P,T"
"134803","P,T"
"134810","P,T"
"134817","P,T"
"134818","P,T"
"134819","P,T"
"134820","P,T"
"134843","P,T"
"134857","P,T"
"134858","P,T"
"134859","P,T"
"134880","P,T"
"134986","P,T"
"135231","P,T"
"135262","P,T"
"135264","P,T"
"135265","P,T"
"135368","P,T"
"135408","P,T"
"135632","P,T"
"135633","P,T"
"135634","P,T"
"135635","P,T"
"135636","P,T"
"135637","P,T"
"135638","P,T"
"134792","P,T"
"134800","P,T"
"134804","P,T"
"134805","P,T"
"134806","P,T"
"134807","P,T"
"134808","P,T"
"134809","P,T"
"134811","P,T"
"134821","P,T"
"134822","P,T"
"134823","P,T"
"134824","P,T"
"134825","P,T"
"134839","P,T"
"134840","P,T"
"134841","P,T"
"134842","P,T"
"134844","P,T"
"134845","P,T"
"134848","P,T"
"134860","P,T"
"134861","P,T"
"134862","P,T"
"134865","P,T"
"134906","P,T"
"134907","P,T"
"134908","P,T"
"134917","P,T"
"134987","P,T"
"134992","P,T"
"135004","P,T"
"135012","P,T"
"135020","P,T"
"135085","P,T"
"135211","P,T"
"135212","P,T"
"135213","P,T"
"135369","P,T"
"135409","P,T"
"135639","P,T"
"135640","P,T"
"135641","P,T"
"136488","P,T"
"134793","P,T"
"134794","P,T"
"134795","P,T"
"134796","P,T"
"134797","P,T"
"134798","P,T"
"134801","P,T"
"134802","P,T"
"134846","P,T"
"134847","P,T"
"134849","P,T"
"134850","P,T"
"134851","P,T"
"134852","P,T"
"134853","P,T"
"134854","P,T"
"134855","P,T"
"134856","P,T"
"134863","P,T"
"134864","P,T"
"134897","P,T"
"134898","P,T"
"134899","P,T"
"134909","P,T"
"134910","P,T"
"134911","P,T"
"134912","P,T"
"134913","P,T"
"134914","P,T"
"134915","P,T"
"134916","P,T"
"134991","P,T"
"135005","P,T"
"135006","P,T"
"135013","P,T"
"135076","P,T"
"135086","P,T"
"135087","P,T"
"135110","P,T"
"135111","P,T"
"135157","P,T"
"135158","P,T"
"135214","P,T"
"135215","P,T"
"135216","P,T"
"135263","P,T"
"135266","P,T"
"135270","P,T"
"135271","P,T"
"135326","P,T"
"135327","P,T"
"135328","P,T"
"135410","P,T"
"135411","P,T"
"135642","P,T"
"135643","P,T"
"135644","P,T"
"135645","P,T"
"135646","P,T"
"135922","P,T"
"135937","P,T"
"135956","P,T"
"136167","P,T"
"134944","P,T"
"134918","P,T"
"134919","P,T"
"134956","P,T"
"134973","P,T"
"134974","P,T"
"134975","P,T"
"134976","P,T"
"134977","P,T"
"135007","P,T"
"135101","P,T"
"135102","P,T"
"135103","P,T"
"135104","P,T"
"135105","P,T"
"135106","P,T"
"135107","P,T"
"135108","P,T"
"135647","P,T"
"135648","P,T"
"135649","P,T"
"135650","P,T"
"135651","P,T"
"134924","P,T"
"134925","P,T"
"134926","P,T"
"134927","P,T"
"134928","P,T"
"134929","P,T"
"134930","P,T"
"134931","P,T"
"134949","P,T"
"134950","P,T"
"134951","P,T"
"134952","P,T"
"134953","P,T"
"134954","P,T"
"134955","P,T"
"134957","P,T"
"134958","P,T"
"134959","P,T"
"134960","P,T"
"134995","P,T"
"134996","P,T"
"134999","P,T"
"135000","P,T"
"135008","P,T"
"135010","P,T"
"135011","P,T"
"135014","P,T"
"135022","P,T"
"135088","P,T"
"135089","P,T"
"135090","P,T"
"135091","P,T"
"135109","P,T"
"135115","P,T"
"135116","P,T"
"135117","P,T"
"135118","P,T"
"135119","P,T"
"135120","P,T"
"135133","P,T"
"135159","P,T"
"135160","P,T"
"135161","P,T"
"135163","P,T"
"135217","P,T"
"135226","P,T"
"135232","P,T"
"135233","P,T"
"135272","P,T"
"135329","P,T"
"135370","P,T"
"135412","P,T"
"135413","P,T"
"135652","P,T"
"135653","P,T"
"135654","P,T"
"135655","P,T"
"134932","P,T"
"134933","P,T"
"134934","P,T"
"134935","P,T"
"134936","P,T"
"134937","P,T"
"134938","P,T"
"134939","P,T"
"134940","P,T"
"134945","P,T"
"134946","P,T"
"134947","P,T"
"134948","P,T"
"134978","P,T"
"134979","P,T"
"134980","P,T"
"134981","P,T"
"134982","P,T"
"134989","P,T"
"134990","P,T"
"134997","P,T"
"134998","P,T"
"135021","P,T"
"135092","P,T"
"135093","P,T"
"135112","P,T"
"135121","P,T"
"135122","P,T"
"135123","P,T"
"135124","P,T"
"135125","P,T"
"135126","P,T"
"135127","P,T"
"135128","P,T"
"135136","P,T"
"135137","P,T"
"135162","P,T"
"135178","P,T"
"135179","P,T"
"135180","P,T"
"135181","P,T"
"135218","P,T"
"135220","P,T"
"135273","P,T"
"135330","P,T"
"135331","P,T"
"135332","P,T"
"135333","P,T"
"135334","P,T"
"135372","P,T"
"135421","P,T"
"135656","P,T"
"135657","P,T"
"135658","P,T"
"135659","P,T"
"135660","P,T"
"136170","P,T"
"134961","P,T"
"134962","P,T"
"134963","P,T"
"134964","P,T"
"134965","P,T"
"134966","P,T"
"134967","P,T"
"134968","P,T"
"134969","P,T"
"134970","P,T"
"134971","P,T"
"134972","P,T"
"134983","P,T"
"135001","P,T"
"135002","P,T"
"135023","P,T"
"135024","P,T"
"135025","P,T"
"135026","P,T"
"135027","P,T"
"135028","P,T"
"135029","P,T"
"135030","P,T"
"135031","P,T"
"135032","P,T"
"135035","P,T"
"135072","P,T"
"135073","P,T"
"135074","P,T"
"135075","P,T"
"135094","P,T"
"135095","P,T"
"135096","P,T"
"135097","P,T"
"135113","P,T"
"135129","P,T"
"135130","P,T"
"135138","P,T"
"135139","P,T"
"135140","P,T"
"135141","P,T"
"135146","P,T"
"135147","P,T"
"135148","P,T"
"135166","P,T"
"135221","P,T"
"135234","P,T"
"135335","P,T"
"135336","P,T"
"135337","P,T"
"135338","P,T"
"135422","P,T"
"135423","P,T"
"135661","P,T"
"135662","P,T"
"135663","P,T"
"135664","P,T"
"135003","P,T"
"135034","P,T"
"135036","P,T"
"135037","P,T"
"135038","P,T"
"135039","P,T"
"135040","P,T"
"135041","P,T"
"135042","P,T"
"135098","P,T"
"135099","P,T"
"135100","P,T"
"135114","P,T"
"135131","P,T"
"135132","P,T"
"135134","P,T"
"135135","P,T"
"135142","P,T"
"135143","P,T"
"135144","P,T"
"135145","P,T"
"135149","P,T"
"135150","P,T"
"135151","P,T"
"135152","P,T"
"135153","P,T"
"135154","P,T"
"135155","P,T"
"135164","P,T"
"135165","P,T"
"135182","P,T"
"135184","P,T"
"135222","P,T"
"135223","P,T"
"135224","P,T"
"135225","P,T"
"135274","P,T"
"135275","P,T"
"135339","P,T"
"135340","P,T"
"135341","P,T"
"135342","P,T"
"135371","P,T"
"135414","P,T"
"135415","P,T"
"135665","P,T"
"135666","P,T"
"135667","P,T"
"135668","P,T"
"135669","P,T"
"135670","P,T"
"135671","P,T"
"135183","P,T"
"135185","P,T"
"135227","P,T"
"135228","P,T"
"135229","P,T"
"135245","P,T"
"135247","P,T"
"135294","P,T"
"135295","P,T"
"135296","P,T"
"135297","P,T"
"135298","P,T"
"135304","P,T"
"135309","P,T"
"135343","P,T"
"135344","P,T"
"135345","P,T"
"135346","P,T"
"135347","P,T"
"135356","P,T"
"135357","P,T"
"135362","P,T"
"135425","P,T"
"135555","P,T"
"136200","P,T"
"136686","P,T"
"136687","P,T"
"136688","P,T"
"136689","P,T"
"135167","P,T"
"135186","P,T"
"135187","P,T"
"135188","P,T"
"135246","P,T"
"135250","P,T"
"135251","P,T"
"135252","P,T"
"135254","P,T"
"135255","P,T"
"135256","P,T"
"135268","P,T"
"135269","P,T"
"135305","P,T"
"135310","P,T"
"135348","P,T"
"135358","P,T"
"135361","P,T"
"135381","P,T"
"135424","P,T"
"135426","P,T"
"135427","P,T"
"135428","P,T"
"135429","P,T"
"135430","P,T"
"135431","P,T"
"135434","P,T"
"135435","P,T"
"135440","P,T"
"135441","P,T"
"135464","P,T"
"135488","P,T"
"135505","P,T"
"135556","P,T"
"135894","P,T"
"136080","P,T"
"136289","P,T"
"136541","P,T"
"136542","P,T"
"136690","P,T"
"136691","P,T"
"136692","P,T"
"136693","P,T"
"136694","P,T"
"135168","P,T"
"135169","P,T"
"135170","P,T"
"135171","P,T"
"135172","P,T"
"135173","P,T"
"135174","P,T"
"135175","P,T"
"135176","P,T"
"135177","P,T"
"135189","P,T"
"135190","P,T"
"135193","P,T"
"135194","P,T"
"135195","P,T"
"135196","P,T"
"135197","P,T"
"135199","P,T"
"135204","P,T"
"135205","P,T"
"135206","P,T"
"135207","P,T"
"135248","P,T"
"135249","P,T"
"135253","P,T"
"135276","P,T"
"135306","P,T"
"135311","P,T"
"135312","P,T"
"135313","P,T"
"135318","P,T"
"135319","P,T"
"135320","P,T"
"135349","P,T"
"135350","P,T"
"135359","P,T"
"135382","P,T"
"135383","P,T"
"135432","P,T"
"135433","P,T"
"135442","P,T"
"135443","P,T"
"135444","P,T"
"135463","P,T"
"135490","P,T"
"135491","P,T"
"135538","P,T"
"135557","P,T"
"135558","P,T"
"135559","P,T"
"135560","P,T"
"136290","P,T"
"136481","P,T"
"136695","P,T"
"136696","P,T"
"136697","P,T"
"136698","P,T"
"136699","P,T"
"136700","P,T"
"135191","P,T"
"135192","P,T"
"135198","P,T"
"135200","P,T"
"135201","P,T"
"135202","P,T"
"135203","P,T"
"135208","P,T"
"135235","P,T"
"135236","P,T"
"135238","P,T"
"135239","P,T"
"135240","P,T"
"135241","P,T"
"135242","P,T"
"135243","P,T"
"135244","P,T"
"135277","P,T"
"135285","P,T"
"135286","P,T"
"135287","P,T"
"135288","P,T"
"135307","P,T"
"135308","P,T"
"135314","P,T"
"135315","P,T"
"135321","P,T"
"135322","P,T"
"135323","P,T"
"135324","P,T"
"135325","P,T"
"135351","P,T"
"135352","P,T"
"135353","P,T"
"135354","P,T"
"135355","P,T"
"135360","P,T"
"135384","P,T"
"135437","P,T"
"135445","P,T"
"135446","P,T"
"135447","P,T"
"135448","P,T"
"135453","P,T"
"135454","P,T"
"135456","P,T"
"135493","P,T"
"135494","P,T"
"135522","P,T"
"135523","P,T"
"135539","P,T"
"135540","P,T"
"135561","P,T"
"135562","P,T"
"135563","P,T"
"136001","P,T"
"136201","P,T"
"136291","P,T"
"136543","P,T"
"136544","P,T"
"136545","P,T"
"135237","P,T"
"135261","P,T"
"135278","P,T"
"135279","P,T"
"135280","P,T"
"135281","P,T"
"135282","P,T"
"135283","P,T"
"135284","P,T"
"135289","P,T"
"135316","P,T"
"135317","P,T"
"135385","P,T"
"135401","P,T"
"135404","P,T"
"135460","P,T"
"135461","P,T"
"135462","P,T"
"135465","P,T"
"135466","P,T"
"135467","P,T"
"135468","P,T"
"135495","P,T"
"135534","P,T"
"135535","P,T"
"135541","P,T"
"135564","P,T"
"135565","P,T"
"135566","P,T"
"136292","P,T"
"136665","P,T"
"136667","P,T"
"136701","P,T"
"136702","P,T"
"136703","P,T"
"136704","P,T"
"136705","P,T"
"136706","P,T"
"136707","P,T"
"136708","P,T"
"136709","P,T"
"135379","P,T"
"135380","P,T"
"135290","P,T"
"135291","P,T"
"135292","P,T"
"135293","P,T"
"135299","P,T"
"135300","P,T"
"135301","P,T"
"135302","P,T"
"135386","P,T"
"135387","P,T"
"135388","P,T"
"135389","P,T"
"135390","P,T"
"135436","P,T"
"135438","P,T"
"135439","P,T"
"135449","P,T"
"135450","P,T"
"135451","P,T"
"135452","P,T"
"135476","P,T"
"135477","P,T"
"135478","P,T"
"135500","P,T"
"135536","P,T"
"135542","P,T"
"135543","P,T"
"135544","P,T"
"135545","P,T"
"135548","P,T"
"135567","P,T"
"135568","P,T"
"135691","P,T"
"135692","P,T"
"135693","P,T"
"135763","P,T"
"136211","P,T"
"136217","P,T"
"136482","P,T"
"136546","P,T"
"136710","P,T"
"136711","P,T"
"136712","P,T"
"136713","P,T"
"136714","P,T"
"136715","P,T"
"135373","P,T"
"135374","P,T"
"135375","P,T"
"135376","P,T"
"135377","P,T"
"135378","P,T"
"135417","P,T"
"135418","P,T"
"135419","P,T"
"135457","P,T"
"135458","P,T"
"135459","P,T"
"135469","P,T"
"135470","P,T"
"135471","P,T"
"135472","P,T"
"135473","P,T"
"135474","P,T"
"135475","P,T"
"135480","P,T"
"135481","P,T"
"135482","P,T"
"135483","P,T"
"135496","P,T"
"135497","P,T"
"135506","P,T"
"135508","P,T"
"135510","P,T"
"135512","P,T"
"135513","P,T"
"135514","P,T"
"135531","P,T"
"135537","P,T"
"135546","P,T"
"135549","P,T"
"135554","P,T"
"135679","P,T"
"135740","P,T"
"135741","P,T"
"135742","P,T"
"136082","P,T"
"136137","P,T"
"136138","P,T"
"136219","P,T"
"136293","P,T"
"136416","P,T"
"136547","P,T"
"136562","P,T"
"136656","P,T"
"136716","P,T"
"136717","P,T"
"136718","P,T"
"135484","P,T"
"135485","P,T"
"135486","P,T"
"135487","P,T"
"135498","P,T"
"135499","P,T"
"135501","P,T"
"135502","P,T"
"135503","P,T"
"135507","P,T"
"135509","P,T"
"135511","P,T"
"135515","P,T"
"135516","P,T"
"135518","P,T"
"135519","P,T"
"135520","P,T"
"135521","P,T"
"135532","P,T"
"135533","P,T"
"135550","P,T"
"135571","P,T"
"135572","P,T"
"135672","P,T"
"135684","P,T"
"135685","P,T"
"135724","P,T"
"135729","P,T"
"135733","P,T"
"135739","P,T"
"135743","P,T"
"135764","P,T"
"135801","P,T"
"135802","P,T"
"135861","P,T"
"135890","P,T"
"135905","P,T"
"135906","P,T"
"136002","P,T"
"136003","P,T"
"136004","P,T"
"136139","P,T"
"136140","P,T"
"136141","P,T"
"136142","P,T"
"136294","P,T"
"136417","P,T"
"136418","P,T"
"136419","P,T"
"136548","P,T"
"136719","P,T"
"136720","P,T"
"136721","P,T"
"136722","P,T"
"136723","P,T"
"136724","P,T"
"137083","P,T"
"137087","P,T"
"137150","P,T"
"137151","P,T"
"135526","P,T"
"135527","P,T"
"135528","P,T"
"135530","P,T"
"135547","P,T"
"135551","P,T"
"135552","P,T"
"135553","P,T"
"135673","P,T"
"135674","P,T"
"135675","P,T"
"135676","P,T"
"135677","P,T"
"135678","P,T"
"135680","P,T"
"135681","P,T"
"135682","P,T"
"135683","P,T"
"135686","P,T"
"135687","P,T"
"135688","P,T"
"135689","P,T"
"135690","P,T"
"135694","P,T"
"135695","P,T"
"135696","P,T"
"135725","P,T"
"135726","P,T"
"135727","P,T"
"135728","P,T"
"135734","P,T"
"135765","P,T"
"135766","P,T"
"135803","P,T"
"135817","P,T"
"135871","P,T"
"135872","P,T"
"135907","P,T"
"136220","P,T"
"136300","P,T"
"136420","P,T"
"136421","P,T"
"136422","P,T"
"136423","P,T"
"136424","P,T"
"136425","P,T"
"136725","P,T"
"136726","P,T"
"136727","P,T"
"136728","P,T"
"136729","P,T"
"135697","P,T"
"135698","P,T"
"135699","P,T"
"135700","P,T"
"135701","P,T"
"135721","P,T"
"135722","P,T"
"135730","P,T"
"135731","P,T"
"135732","P,T"
"135735","P,T"
"135736","P,T"
"135737","P,T"
"135738","P,T"
"135744","P,T"
"135761","P,T"
"135762","P,T"
"135767","P,T"
"135771","P,T"
"135772","P,T"
"135773","P,T"
"135774","P,T"
"135807","P,T"
"135808","P,T"
"135809","P,T"
"135813","P,T"
"135814","P,T"
"135822","P,T"
"135823","P,T"
"135829","P,T"
"135830","P,T"
"135873","P,T"
"135874","P,T"
"135875","P,T"
"135901","P,T"
"135908","P,T"
"135966","P,T"
"135967","P,T"
"136048","P,T"
"136049","P,T"
"136301","P,T"
"136302","P,T"
"136549","P,T"
"136730","P,T"
"136731","P,T"
"136732","P,T"
"136733","P,T"
"136734","P,T"
"135768","P,T"
"135769","P,T"
"135770","P,T"
"135775","P,T"
"135776","P,T"
"135777","P,T"
"135786","P,T"
"135804","P,T"
"135805","P,T"
"135806","P,T"
"135810","P,T"
"135811","P,T"
"135812","P,T"
"135876","P,T"
"135902","P,T"
"135903","P,T"
"135909","P,T"
"135910","P,T"
"136008","P,T"
"136009","P,T"
"136010","P,T"
"136011","P,T"
"136012","P,T"
"136013","P,T"
"136047","P,T"
"136050","P,T"
"136051","P,T"
"136052","P,T"
"136107","P,T"
"136111","P,T"
"136143","P,T"
"136221","P,T"
"136735","P,T"
"136736","P,T"
"136738","P,T"
"137164","P,T"
"137184","P,T"
"135778","P,T"
"135779","P,T"
"135780","P,T"
"135781","P,T"
"135782","P,T"
"135783","P,T"
"135784","P,T"
"135785","P,T"
"135815","P,T"
"135816","P,T"
"135821","P,T"
"135824","P,T"
"135825","P,T"
"135831","P,T"
"135832","P,T"
"135833","P,T"
"135834","P,T"
"135835","P,T"
"135836","P,T"
"135837","P,T"
"135838","P,T"
"135839","P,T"
"135840","P,T"
"135841","P,T"
"135842","P,T"
"135843","P,T"
"135844","P,T"
"135862","P,T"
"135866","P,T"
"135867","P,T"
"135898","P,T"
"135899","P,T"
"135904","P,T"
"135911","P,T"
"135972","P,T"
"135973","P,T"
"135974","P,T"
"136014","P,T"
"136015","P,T"
"136016","P,T"
"136017","P,T"
"136018","P,T"
"136026","P,T"
"136053","P,T"
"136054","P,T"
"136117","P,T"
"136118","P,T"
"136119","P,T"
"136209","P,T"
"136210","P,T"
"136426","P,T"
"136437","P,T"
"136438","P,T"
"136550","P,T"
"136739","P,T"
"136740","P,T"
"136741","P,T"
"136742","P,T"
"137183","P,T"
"137185","P,T"
"137196","P,T"
"135826","P,T"
"135827","P,T"
"135828","P,T"
"135845","P,T"
"135846","P,T"
"135863","P,T"
"135864","P,T"
"135865","P,T"
"135877","P,T"
"135878","P,T"
"135879","P,T"
"135880","P,T"
"135881","P,T"
"135882","P,T"
"135883","P,T"
"135884","P,T"
"135885","P,T"
"135886","P,T"
"135887","P,T"
"135888","P,T"
"135891","P,T"
"135892","P,T"
"135913","P,T"
"135929","P,T"
"135931","P,T"
"135933","P,T"
"135935","P,T"
"135936","P,T"
"135939","P,T"
"135940","P,T"
"135941","P,T"
"135942","P,T"
"135943","P,T"
"135968","P,T"
"135969","P,T"
"135970","P,T"
"135971","P,T"
"135975","P,T"
"135977","P,T"
"135978","P,T"
"136019","P,T"
"136020","P,T"
"136021","P,T"
"136022","P,T"
"136023","P,T"
"136024","P,T"
"136028","P,T"
"136029","P,T"
"136055","P,T"
"136056","P,T"
"136125","P,T"
"136202","P,T"
"136203","P,T"
"136204","P,T"
"136205","P,T"
"136206","P,T"
"136212","P,T"
"136303","P,T"
"136304","P,T"
"136305","P,T"
"136306","P,T"
"136427","P,T"
"136551","P,T"
"136563","P,T"
"136743","P,T"
"136744","P,T"
"136745","P,T"
"136746","P,T"
"135868","P,T"
"135869","P,T"
"135870","P,T"
"135900","P,T"
"135914","P,T"
"135915","P,T"
"135916","P,T"
"135917","P,T"
"135918","P,T"
"135926","P,T"
"135928","P,T"
"135944","P,T"
"135962","P,T"
"135963","P,T"
"136031","P,T"
"136032","P,T"
"136057","P,T"
"136083","P,T"
"136126","P,T"
"136207","P,T"
"136213","P,T"
"136214","P,T"
"136249","P,T"
"136250","P,T"
"136307","P,T"
"136308","P,T"
"136342","P,T"
"136428","P,T"
"136570","P,T"
"136747","P,T"
"136748","P,T"
"136749","P,T"
"136750","P,T"
"136751","P,T"
"135964","P,T"
"135982","P,T"
"135983","P,T"
"136005","P,T"
"136006","P,T"
"136007","P,T"
"136030","P,T"
"136033","P,T"
"136034","P,T"
"136044","P,T"
"136045","P,T"
"136058","P,T"
"136059","P,T"
"136066","P,T"
"136127","P,T"
"136128","P,T"
"136129","P,T"
"136130","P,T"
"136151","P,T"
"136251","P,T"
"136252","P,T"
"136253","P,T"
"136352","P,T"
"136439","P,T"
"136440","P,T"
"136752","P,T"
"136753","P,T"
"136754","P,T"
"137200","P,T"
"137202","P,T"
"137203","P,T"
"136075","P,T"
"136076","P,T"
"136060","P,T"
"136061","P,T"
"136062","P,T"
"136063","P,T"
"136064","P,T"
"136065","P,T"
"136067","P,T"
"136081","P,T"
"136101","P,T"
"136102","P,T"
"136135","P,T"
"136136","P,T"
"136152","P,T"
"136153","P,T"
"136185","P,T"
"136186","P,T"
"136187","P,T"
"136189","P,T"
"136215","P,T"
"136216","P,T"
"136239","P,T"
"136254","P,T"
"136281","P,T"
"136309","P,T"
"136310","P,T"
"136326","P,T"
"136350","P,T"
"136353","P,T"
"136354","P,T"
"136355","P,T"
"136373","P,T"
"136374","P,T"
"136552","P,T"
"136553","P,T"
"136584","P,T"
"136755","P,T"
"136756","P,T"
"136757","P,T"
"136758","P,T"
"136759","P,T"
"136760","P,T"
"136068","P,T"
"136069","P,T"
"136070","P,T"
"136071","P,T"
"136072","P,T"
"136073","P,T"
"136074","P,T"
"136103","P,T"
"136105","P,T"
"136106","P,T"
"136131","P,T"
"136132","P,T"
"136133","P,T"
"136134","P,T"
"136145","P,T"
"136154","P,T"
"136155","P,T"
"136156","P,T"
"136158","P,T"
"136160","P,T"
"136161","P,T"
"136162","P,T"
"136190","P,T"
"136208","P,T"
"136218","P,T"
"136222","P,T"
"136255","P,T"
"136311","P,T"
"136312","P,T"
"136327","P,T"
"136356","P,T"
"136405","P,T"
"136413","P,T"
"136441","P,T"
"136442","P,T"
"136443","P,T"
"136503","P,T"
"136554","P,T"
"136564","P,T"
"136565","P,T"
"136761","P,T"
"136762","P,T"
"136763","P,T"
"136849","P,T"
"136850","P,T"
"136851","P,T"
"136963","P,T"
"137115","P,T"
"136104","P,T"
"136108","P,T"
"136109","P,T"
"136110","P,T"
"136112","P,T"
"136113","P,T"
"136114","P,T"
"136115","P,T"
"136116","P,T"
"136120","P,T"
"136122","P,T"
"136146","P,T"
"136147","P,T"
"136148","P,T"
"136149","P,T"
"136163","P,T"
"136164","P,T"
"136165","P,T"
"136181","P,T"
"136182","P,T"
"136183","P,T"
"136184","P,T"
"136191","P,T"
"136192","P,T"
"136193","P,T"
"136194","P,T"
"136195","P,T"
"136196","P,T"
"136197","P,T"
"136198","P,T"
"136199","P,T"
"136223","P,T"
"136224","P,T"
"136226","P,T"
"136227","P,T"
"136228","P,T"
"136229","P,T"
"136240","P,T"
"136243","P,T"
"136244","P,T"
"136257","P,T"
"136258","P,T"
"136259","P,T"
"136260","P,T"
"136261","P,T"
"136296","P,T"
"136313","P,T"
"136314","P,T"
"136315","P,T"
"136357","P,T"
"136358","P,T"
"136406","P,T"
"136407","P,T"
"136408","P,T"
"136409","P,T"
"136429","P,T"
"136430","P,T"
"136431","P,T"
"136433","P,T"
"136504","P,T"
"136555","P,T"
"136566","P,T"
"136568","P,T"
"136572","P,T"
"136576","P,T"
"136764","P,T"
"136765","P,T"
"136766","P,T"
"136852","P,T"
"136853","P,T"
"136854","P,T"
"136188","P,T"
"136241","P,T"
"136242","P,T"
"136245","P,T"
"136246","P,T"
"136247","P,T"
"136248","P,T"
"136256","P,T"
"136287","P,T"
"136288","P,T"
"136297","P,T"
"136316","P,T"
"136320","P,T"
"136323","P,T"
"136324","P,T"
"136325","P,T"
"136343","P,T"
"136359","P,T"
"136360","P,T"
"136389","P,T"
"136390","P,T"
"136391","P,T"
"136414","P,T"
"136434","P,T"
"136435","P,T"
"136436","P,T"
"136444","P,T"
"136495","P,T"
"136496","P,T"
"136505","P,T"
"136506","P,T"
"136567","P,T"
"136612","P,T"
"136767","P,T"
"136768","P,T"
"136769","P,T"
"136770","P,T"
"136771","P,T"
"136772","P,T"
"136855","P,T"
"136856","P,T"
"137546","P,T"
"136225","P,T"
"136282","P,T"
"136283","P,T"
"136284","P,T"
"136285","P,T"
"136286","P,T"
"136298","P,T"
"136299","P,T"
"136317","P,T"
"136318","P,T"
"136319","P,T"
"136321","P,T"
"136322","P,T"
"136328","P,T"
"136361","P,T"
"136362","P,T"
"136363","P,T"
"136392","P,T"
"136410","P,T"
